"COUNTRY"	"COUNTRYCODE"	"ITEM"	"ELEMENT"	"YEAR"	"VALUE"
"Denmark"	54	"Industrial Roundwood"	"Import Value"	2000	44483
"Denmark"	54	"Industrial Roundwood"	"Production"	2000	2492000
"Denmark"	54	"Roundwood"	"Export Quantity"	2000	877000
"Denmark"	54	"Roundwood"	"Export Value"	2000	69265
"Denmark"	54	"Roundwood"	"Import Quantity"	2000	637000
"Denmark"	54	"Roundwood"	"Import Value"	2000	48324
"Denmark"	54	"Roundwood"	"Production"	2000	2952000
"Denmark"	54	"Wood Fuel"	"Export Quantity"	2000	1000
"Denmark"	54	"Wood Fuel"	"Export Value"	2000	0
"Denmark"	54	"Wood Fuel"	"Import Quantity"	2000	107000
"Denmark"	54	"Wood Fuel"	"Import Value"	2000	3841
"Denmark"	54	"Wood Fuel"	"Production"	2000	460000
"Djibouti"	72	"Industrial Roundwood"	"Import Quantity"	2000	91
"Djibouti"	72	"Industrial Roundwood"	"Import Value"	2000	16
"Djibouti"	72	"Industrial Roundwood"	"Production"	2000	0
"Djibouti"	72	"Roundwood"	"Import Quantity"	2000	3461
"Djibouti"	72	"Roundwood"	"Import Value"	2000	82
"Djibouti"	72	"Roundwood"	"Production"	2000	293339
"Djibouti"	72	"Wood Fuel"	"Import Quantity"	2000	3370
"Djibouti"	72	"Wood Fuel"	"Import Value"	2000	66
"Djibouti"	72	"Wood Fuel"	"Production"	2000	293339
"Dominica"	55	"Industrial Roundwood"	"Export Quantity"	2000	1
"Dominica"	55	"Industrial Roundwood"	"Export Value"	2000	0
"Dominica"	55	"Industrial Roundwood"	"Import Quantity"	2000	425
"Dominica"	55	"Industrial Roundwood"	"Import Value"	2000	97
"Dominica"	55	"Roundwood"	"Export Quantity"	2000	25
"Dominica"	55	"Roundwood"	"Export Value"	2000	1
"Dominica"	55	"Roundwood"	"Import Quantity"	2000	425
"Dominica"	55	"Roundwood"	"Import Value"	2000	97
"Dominica"	55	"Roundwood"	"Production"	2000	8086
"Dominica"	55	"Wood Fuel"	"Export Quantity"	2000	24
"Dominica"	55	"Wood Fuel"	"Export Value"	2000	1
"Dominica"	55	"Wood Fuel"	"Import Quantity"	2000	0
"Dominica"	55	"Wood Fuel"	"Import Value"	2000	0
"Dominica"	55	"Wood Fuel"	"Production"	2000	8086
"Dominican Republic"	56	"Industrial Roundwood"	"Import Quantity"	2000	9200
"Dominican Republic"	56	"Industrial Roundwood"	"Import Value"	2000	2346
"Dominican Republic"	56	"Industrial Roundwood"	"Production"	2000	6300
"Dominican Republic"	56	"Roundwood"	"Import Quantity"	2000	9200
"Dominican Republic"	56	"Roundwood"	"Import Value"	2000	2346
"Dominican Republic"	56	"Roundwood"	"Production"	2000	562300
"Dominican Republic"	56	"Wood Fuel"	"Import Quantity"	2000	0
"Dominican Republic"	56	"Wood Fuel"	"Import Value"	2000	0
"Dominican Republic"	56	"Wood Fuel"	"Production"	2000	556000
"Ecuador"	58	"Industrial Roundwood"	"Export Quantity"	2000	108188
"Ecuador"	58	"Industrial Roundwood"	"Export Value"	2000	4738
"Ecuador"	58	"Industrial Roundwood"	"Import Quantity"	2000	0
"Ecuador"	58	"Industrial Roundwood"	"Import Value"	2000	0
"Ecuador"	58	"Industrial Roundwood"	"Production"	2000	546000
"Ecuador"	58	"Roundwood"	"Export Quantity"	2000	108188
"Ecuador"	58	"Roundwood"	"Export Value"	2000	4738
"Ecuador"	58	"Roundwood"	"Import Quantity"	2000	0
"Ecuador"	58	"Roundwood"	"Import Value"	2000	0
"Ecuador"	58	"Roundwood"	"Production"	2000	5908756
"Ecuador"	58	"Wood Fuel"	"Import Quantity"	2000	0
"Ecuador"	58	"Wood Fuel"	"Import Value"	2000	0
"Ecuador"	58	"Wood Fuel"	"Production"	2000	5362756
"Egypt"	59	"Industrial Roundwood"	"Export Quantity"	2000	0
"Egypt"	59	"Industrial Roundwood"	"Export Value"	2000	0
"Egypt"	59	"Industrial Roundwood"	"Import Quantity"	2000	184100
"Egypt"	59	"Industrial Roundwood"	"Import Value"	2000	18019
"Egypt"	59	"Industrial Roundwood"	"Production"	2000	268000
"Egypt"	59	"Roundwood"	"Export Quantity"	2000	0
"Egypt"	59	"Roundwood"	"Export Value"	2000	0
"Egypt"	59	"Roundwood"	"Import Quantity"	2000	184300
"Egypt"	59	"Roundwood"	"Import Value"	2000	18030
"Egypt"	59	"Roundwood"	"Production"	2000	16449909
"Egypt"	59	"Wood Fuel"	"Export Quantity"	2000	0
"Egypt"	59	"Wood Fuel"	"Export Value"	2000	0
"Egypt"	59	"Wood Fuel"	"Import Quantity"	2000	200
"Egypt"	59	"Wood Fuel"	"Import Value"	2000	11
"Egypt"	59	"Wood Fuel"	"Production"	2000	16181909
"El Salvador"	60	"Industrial Roundwood"	"Export Quantity"	2000	0
"El Salvador"	60	"Industrial Roundwood"	"Export Value"	2000	0
"El Salvador"	60	"Industrial Roundwood"	"Import Quantity"	2000	300
"El Salvador"	60	"Industrial Roundwood"	"Import Value"	2000	107
"El Salvador"	60	"Industrial Roundwood"	"Production"	2000	682000
"El Salvador"	60	"Roundwood"	"Export Quantity"	2000	0
"El Salvador"	60	"Roundwood"	"Export Value"	2000	0
"El Salvador"	60	"Roundwood"	"Import Quantity"	2000	800
"El Salvador"	60	"Roundwood"	"Import Value"	2000	125
"El Salvador"	60	"Roundwood"	"Production"	2000	5200021
"El Salvador"	60	"Wood Fuel"	"Import Quantity"	2000	500
"El Salvador"	60	"Wood Fuel"	"Import Value"	2000	18
"El Salvador"	60	"Wood Fuel"	"Production"	2000	4518021
"Equatorial Guinea"	61	"Industrial Roundwood"	"Export Quantity"	2000	504000
"Equatorial Guinea"	61	"Industrial Roundwood"	"Export Value"	2000	89966
"Equatorial Guinea"	61	"Industrial Roundwood"	"Import Quantity"	2000	0
"Equatorial Guinea"	61	"Industrial Roundwood"	"Import Value"	2000	0
"Equatorial Guinea"	61	"Industrial Roundwood"	"Production"	2000	689000
"Equatorial Guinea"	61	"Roundwood"	"Export Quantity"	2000	504000
"Equatorial Guinea"	61	"Roundwood"	"Export Value"	2000	89966
"Equatorial Guinea"	61	"Roundwood"	"Import Quantity"	2000	0
"Equatorial Guinea"	61	"Roundwood"	"Import Value"	2000	0
"Equatorial Guinea"	61	"Roundwood"	"Production"	2000	1136000
"Equatorial Guinea"	61	"Wood Fuel"	"Production"	2000	447000
"Eritrea"	178	"Industrial Roundwood"	"Production"	2000	2190
"Eritrea"	178	"Roundwood"	"Production"	2000	2246531
"Eritrea"	178	"Wood Fuel"	"Production"	2000	2244341
"Estonia"	63	"Industrial Roundwood"	"Export Quantity"	2000	4256600
"Estonia"	63	"Industrial Roundwood"	"Export Value"	2000	133437
"Estonia"	63	"Industrial Roundwood"	"Import Quantity"	2000	346480
"Estonia"	63	"Industrial Roundwood"	"Import Value"	2000	14046
"Estonia"	63	"Industrial Roundwood"	"Production"	2000	7270000
"Estonia"	63	"Roundwood"	"Export Quantity"	2000	4431960
"Estonia"	63	"Roundwood"	"Export Value"	2000	136189
"Estonia"	63	"Roundwood"	"Import Quantity"	2000	346480
"Estonia"	63	"Roundwood"	"Import Value"	2000	14046
"Estonia"	63	"Roundwood"	"Production"	2000	8910000
"Estonia"	63	"Wood Fuel"	"Export Quantity"	2000	175360
"Estonia"	63	"Wood Fuel"	"Export Value"	2000	2752
"Estonia"	63	"Wood Fuel"	"Import Quantity"	2000	0
"Estonia"	63	"Wood Fuel"	"Import Value"	2000	0
"Estonia"	63	"Wood Fuel"	"Production"	2000	1640000
"Ethiopia"	238	"Industrial Roundwood"	"Export Quantity"	2000	0
"Ethiopia"	238	"Industrial Roundwood"	"Export Value"	2000	0
"Ethiopia"	238	"Industrial Roundwood"	"Import Quantity"	2000	0
"Ethiopia"	238	"Industrial Roundwood"	"Import Value"	2000	0
"Ethiopia"	238	"Industrial Roundwood"	"Production"	2000	2459000
"Ethiopia"	238	"Roundwood"	"Export Quantity"	2000	0
"Ethiopia"	238	"Roundwood"	"Export Value"	2000	0
"Ethiopia"	238	"Roundwood"	"Import Quantity"	2000	0
"Ethiopia"	238	"Roundwood"	"Import Value"	2000	0
"Ethiopia"	238	"Roundwood"	"Production"	2000	89930092
"Ethiopia"	238	"Wood Fuel"	"Production"	2000	87471092
"Falkland Islands (Malvinas)"	65	"Industrial Roundwood"	"Import Quantity"	2000	0
"Falkland Islands (Malvinas)"	65	"Industrial Roundwood"	"Import Value"	2000	0
"Falkland Islands (Malvinas)"	65	"Roundwood"	"Import Quantity"	2000	0
"Falkland Islands (Malvinas)"	65	"Roundwood"	"Import Value"	2000	0
"Falkland Islands (Malvinas)"	65	"Roundwood"	"Production"	2000	782
"Falkland Islands (Malvinas)"	65	"Wood Fuel"	"Production"	2000	782
"Faroe Islands"	64	"Industrial Roundwood"	"Export Quantity"	2000	43
"Faroe Islands"	64	"Industrial Roundwood"	"Export Value"	2000	2
"Faroe Islands"	64	"Industrial Roundwood"	"Import Quantity"	2000	1214
"Faroe Islands"	64	"Industrial Roundwood"	"Import Value"	2000	151
"Faroe Islands"	64	"Roundwood"	"Export Quantity"	2000	43
"Faroe Islands"	64	"Roundwood"	"Export Value"	2000	2
"Faroe Islands"	64	"Roundwood"	"Import Quantity"	2000	1214
"Faroe Islands"	64	"Roundwood"	"Import Value"	2000	151
"Faroe Islands"	64	"Wood Fuel"	"Import Quantity"	2000	0
"Faroe Islands"	64	"Wood Fuel"	"Import Value"	2000	0
"Fiji"	66	"Industrial Roundwood"	"Export Quantity"	2000	600
"Fiji"	66	"Industrial Roundwood"	"Export Value"	2000	236
"Fiji"	66	"Industrial Roundwood"	"Production"	2000	449000
"Fiji"	66	"Roundwood"	"Export Quantity"	2000	600
"Fiji"	66	"Roundwood"	"Export Value"	2000	236
"Fiji"	66	"Roundwood"	"Production"	2000	486000
"Fiji"	66	"Wood Fuel"	"Production"	2000	37000
"Finland"	67	"Industrial Roundwood"	"Export Quantity"	2000	519486
"Finland"	67	"Industrial Roundwood"	"Export Value"	2000	42995
"Finland"	67	"Industrial Roundwood"	"Import Quantity"	2000	9875198
"Finland"	67	"Industrial Roundwood"	"Import Value"	2000	351996
"Finland"	67	"Industrial Roundwood"	"Production"	2000	50147073
"Finland"	67	"Roundwood"	"Export Quantity"	2000	533276
"Finland"	67	"Roundwood"	"Export Value"	2000	43326
"Finland"	67	"Roundwood"	"Import Quantity"	2000	10004597
"Finland"	67	"Roundwood"	"Import Value"	2000	352758
"Finland"	67	"Roundwood"	"Production"	2000	54261855
"Finland"	67	"Wood Fuel"	"Export Quantity"	2000	13790
"Finland"	67	"Wood Fuel"	"Export Value"	2000	331
"Finland"	67	"Wood Fuel"	"Import Quantity"	2000	129399
"Finland"	67	"Wood Fuel"	"Import Value"	2000	762
"Finland"	67	"Wood Fuel"	"Production"	2000	4114782
"France"	68	"Industrial Roundwood"	"Export Quantity"	2000	5522438
"France"	68	"Industrial Roundwood"	"Export Value"	2000	392544
"France"	68	"Industrial Roundwood"	"Import Quantity"	2000	2012192
"France"	68	"Industrial Roundwood"	"Import Value"	2000	275895
"France"	68	"Industrial Roundwood"	"Production"	2000	39476000
"France"	68	"Roundwood"	"Export Quantity"	2000	5859116
"France"	68	"Roundwood"	"Export Value"	2000	399799
"France"	68	"Roundwood"	"Import Quantity"	2000	2043152
"France"	68	"Roundwood"	"Import Value"	2000	278808
"France"	68	"Roundwood"	"Production"	2000	65864940
"France"	68	"Wood Fuel"	"Export Quantity"	2000	336678
"France"	68	"Wood Fuel"	"Export Value"	2000	7255
"France"	68	"Wood Fuel"	"Import Quantity"	2000	30960
"France"	68	"Wood Fuel"	"Import Value"	2000	2913
"France"	68	"Wood Fuel"	"Production"	2000	26388940
"French Guiana"	69	"Industrial Roundwood"	"Export Quantity"	2000	1772
"French Guiana"	69	"Industrial Roundwood"	"Export Value"	2000	869
"French Guiana"	69	"Industrial Roundwood"	"Import Quantity"	2000	714
"French Guiana"	69	"Industrial Roundwood"	"Import Value"	2000	145
"French Guiana"	69	"Industrial Roundwood"	"Production"	2000	61298
"French Guiana"	69	"Roundwood"	"Export Quantity"	2000	1772
"French Guiana"	69	"Roundwood"	"Export Value"	2000	869
"French Guiana"	69	"Roundwood"	"Import Quantity"	2000	714
"French Guiana"	69	"Roundwood"	"Import Value"	2000	145
"French Guiana"	69	"Roundwood"	"Production"	2000	135986
"French Guiana"	69	"Wood Fuel"	"Production"	2000	74688
"French Polynesia"	70	"Industrial Roundwood"	"Export Quantity"	2000	463
"French Polynesia"	70	"Industrial Roundwood"	"Export Value"	2000	66
"French Polynesia"	70	"Industrial Roundwood"	"Import Quantity"	2000	39
"French Polynesia"	70	"Industrial Roundwood"	"Import Value"	2000	51
"French Polynesia"	70	"Roundwood"	"Export Quantity"	2000	463
"French Polynesia"	70	"Roundwood"	"Export Value"	2000	66
"French Polynesia"	70	"Roundwood"	"Import Quantity"	2000	39
"French Polynesia"	70	"Roundwood"	"Import Value"	2000	51
"French Polynesia"	70	"Roundwood"	"Production"	2000	4013
"French Polynesia"	70	"Wood Fuel"	"Production"	2000	4013
"Gabon"	74	"Industrial Roundwood"	"Export Quantity"	2000	2584000
"Gabon"	74	"Industrial Roundwood"	"Export Value"	2000	285751
"Gabon"	74	"Industrial Roundwood"	"Import Quantity"	2000	0
"Gabon"	74	"Industrial Roundwood"	"Import Value"	2000	0
"Gabon"	74	"Industrial Roundwood"	"Production"	2000	2584000
"Gabon"	74	"Roundwood"	"Export Quantity"	2000	2584000
"Gabon"	74	"Roundwood"	"Export Value"	2000	285751
"Gabon"	74	"Roundwood"	"Import Quantity"	2000	0
"Gabon"	74	"Roundwood"	"Import Value"	2000	0
"Gabon"	74	"Roundwood"	"Production"	2000	3099409
"Gabon"	74	"Wood Fuel"	"Production"	2000	515409
"Gambia"	75	"Industrial Roundwood"	"Export Quantity"	2000	5
"Gambia"	75	"Industrial Roundwood"	"Export Value"	2000	3
"Gambia"	75	"Industrial Roundwood"	"Import Quantity"	2000	224
"Gambia"	75	"Industrial Roundwood"	"Import Value"	2000	50
"Gambia"	75	"Industrial Roundwood"	"Production"	2000	112700
"Gambia"	75	"Roundwood"	"Export Quantity"	2000	5
"Gambia"	75	"Roundwood"	"Export Value"	2000	3
"Gambia"	75	"Roundwood"	"Import Quantity"	2000	224
"Gambia"	75	"Roundwood"	"Import Value"	2000	50
"Gambia"	75	"Roundwood"	"Production"	2000	715382
"Gambia"	75	"Wood Fuel"	"Production"	2000	602682
"Georgia"	73	"Industrial Roundwood"	"Export Quantity"	2000	56372
"Georgia"	73	"Industrial Roundwood"	"Export Value"	2000	7844
"Georgia"	73	"Industrial Roundwood"	"Import Quantity"	2000	0
"Georgia"	73	"Industrial Roundwood"	"Import Value"	2000	143
"Georgia"	73	"Industrial Roundwood"	"Production"	2000	95600
"Georgia"	73	"Roundwood"	"Export Quantity"	2000	56814
"Georgia"	73	"Roundwood"	"Export Value"	2000	7852
"Georgia"	73	"Roundwood"	"Import Quantity"	2000	0
"Georgia"	73	"Roundwood"	"Import Value"	2000	143
"Georgia"	73	"Roundwood"	"Production"	2000	375100
"Georgia"	73	"Wood Fuel"	"Export Quantity"	2000	442
"Georgia"	73	"Wood Fuel"	"Export Value"	2000	8
"Georgia"	73	"Wood Fuel"	"Import Quantity"	2000	0
"Georgia"	73	"Wood Fuel"	"Import Value"	2000	0
"Georgia"	73	"Wood Fuel"	"Production"	2000	279500
"Germany"	79	"Industrial Roundwood"	"Export Quantity"	2000	5558000
"Germany"	79	"Industrial Roundwood"	"Export Value"	2000	404615
"Germany"	79	"Industrial Roundwood"	"Import Quantity"	2000	3549000
"Germany"	79	"Industrial Roundwood"	"Import Value"	2000	316182
"Germany"	79	"Industrial Roundwood"	"Production"	2000	51088000
"Germany"	79	"Roundwood"	"Export Quantity"	2000	5604000
"Germany"	79	"Roundwood"	"Export Value"	2000	405875
"Germany"	79	"Roundwood"	"Import Quantity"	2000	3596000
"Germany"	79	"Roundwood"	"Import Value"	2000	318196
"Germany"	79	"Roundwood"	"Production"	2000	53710000
"Germany"	79	"Wood Fuel"	"Export Quantity"	2000	46000
"Germany"	79	"Wood Fuel"	"Export Value"	2000	1260
"Germany"	79	"Wood Fuel"	"Import Quantity"	2000	47000
"Germany"	79	"Wood Fuel"	"Import Value"	2000	2014
"Germany"	79	"Wood Fuel"	"Production"	2000	2622000
"Ghana"	81	"Industrial Roundwood"	"Export Quantity"	2000	0
"Ghana"	81	"Industrial Roundwood"	"Export Value"	2000	0
"Ghana"	81	"Industrial Roundwood"	"Import Quantity"	2000	0
"Ghana"	81	"Industrial Roundwood"	"Import Value"	2000	0
"Ghana"	81	"Industrial Roundwood"	"Production"	2000	998000
"Ghana"	81	"Roundwood"	"Export Quantity"	2000	0
"Ghana"	81	"Roundwood"	"Export Value"	2000	0
"Ghana"	81	"Roundwood"	"Import Quantity"	2000	0
"Ghana"	81	"Roundwood"	"Import Value"	2000	0
"Ghana"	81	"Roundwood"	"Production"	2000	27723457
"Ghana"	81	"Wood Fuel"	"Export Quantity"	2000	0
"Ghana"	81	"Wood Fuel"	"Export Value"	2000	0
"Ghana"	81	"Wood Fuel"	"Production"	2000	26725457
"Gibraltar"	82	"Industrial Roundwood"	"Export Quantity"	2000	0
"Gibraltar"	82	"Industrial Roundwood"	"Export Value"	2000	0
"Gibraltar"	82	"Industrial Roundwood"	"Import Quantity"	2000	49
"Gibraltar"	82	"Industrial Roundwood"	"Import Value"	2000	5
"Gibraltar"	82	"Roundwood"	"Export Quantity"	2000	0
"Gibraltar"	82	"Roundwood"	"Export Value"	2000	0
"Gibraltar"	82	"Roundwood"	"Import Quantity"	2000	121
"Gibraltar"	82	"Roundwood"	"Import Value"	2000	7
"Gibraltar"	82	"Wood Fuel"	"Import Quantity"	2000	72
"Gibraltar"	82	"Wood Fuel"	"Import Value"	2000	2
"Greece"	84	"Industrial Roundwood"	"Export Quantity"	2000	454
"Greece"	84	"Industrial Roundwood"	"Export Value"	2000	366
"Greece"	84	"Industrial Roundwood"	"Import Quantity"	2000	239313
"Greece"	84	"Industrial Roundwood"	"Import Value"	2000	28745
"Greece"	84	"Industrial Roundwood"	"Production"	2000	643528
"Greece"	84	"Roundwood"	"Export Quantity"	2000	9845
"Greece"	84	"Roundwood"	"Export Value"	2000	728
"Greece"	84	"Roundwood"	"Import Quantity"	2000	445371
"Greece"	84	"Roundwood"	"Import Value"	2000	34557
"Greece"	84	"Roundwood"	"Production"	2000	2244935
"Greece"	84	"Wood Fuel"	"Export Quantity"	2000	9391
"Greece"	84	"Wood Fuel"	"Export Value"	2000	362
"Greece"	84	"Wood Fuel"	"Import Quantity"	2000	206058
"Greece"	84	"Wood Fuel"	"Import Value"	2000	5812
"Greece"	84	"Wood Fuel"	"Production"	2000	1601407
"Greenland"	85	"Industrial Roundwood"	"Export Quantity"	2000	31
"Greenland"	85	"Industrial Roundwood"	"Export Value"	2000	2
"Greenland"	85	"Industrial Roundwood"	"Import Quantity"	2000	892
"Greenland"	85	"Industrial Roundwood"	"Import Value"	2000	64
"Greenland"	85	"Roundwood"	"Export Quantity"	2000	31
"Greenland"	85	"Roundwood"	"Export Value"	2000	2
"Greenland"	85	"Roundwood"	"Import Quantity"	2000	892
"Greenland"	85	"Roundwood"	"Import Value"	2000	64
"Grenada"	86	"Industrial Roundwood"	"Import Quantity"	2000	0
"Grenada"	86	"Industrial Roundwood"	"Import Value"	2000	0
"Grenada"	86	"Roundwood"	"Import Quantity"	2000	0
"Grenada"	86	"Roundwood"	"Import Value"	2000	0
"Guadeloupe"	87	"Industrial Roundwood"	"Export Quantity"	2000	77
"Guadeloupe"	87	"Industrial Roundwood"	"Export Value"	2000	20
"Guadeloupe"	87	"Industrial Roundwood"	"Import Quantity"	2000	4946
"Guadeloupe"	87	"Industrial Roundwood"	"Import Value"	2000	1734
"Guadeloupe"	87	"Industrial Roundwood"	"Production"	2000	300
"Guadeloupe"	87	"Roundwood"	"Export Quantity"	2000	77
"Guadeloupe"	87	"Roundwood"	"Export Value"	2000	20
"Guadeloupe"	87	"Roundwood"	"Import Quantity"	2000	5305
"Guadeloupe"	87	"Roundwood"	"Import Value"	2000	1749
"Guadeloupe"	87	"Roundwood"	"Production"	2000	15300
"Guadeloupe"	87	"Wood Fuel"	"Import Quantity"	2000	359
"Guadeloupe"	87	"Wood Fuel"	"Import Value"	2000	15
"Guadeloupe"	87	"Wood Fuel"	"Production"	2000	15000
"Guatemala"	89	"Industrial Roundwood"	"Import Quantity"	2000	1800
"Guatemala"	89	"Industrial Roundwood"	"Import Value"	2000	445
"Guatemala"	89	"Industrial Roundwood"	"Production"	2000	467000
"Guatemala"	89	"Roundwood"	"Export Quantity"	2000	0
"Guatemala"	89	"Roundwood"	"Export Value"	2000	0
"Guatemala"	89	"Roundwood"	"Import Quantity"	2000	1800
"Guatemala"	89	"Roundwood"	"Import Value"	2000	445
"Guatemala"	89	"Roundwood"	"Production"	2000	15007108
